,life_exp_max,tfr_scenario,tfr_scenario_t,start_converge_t,converge_speed_t,location,year,life_exp,fertility,population,births,deaths,years_lived,fertility_t,population_t,births_t,deaths_t,years_lived_t
14905,100.0,2.1,,,,World,2550,100.004,2.1,13342142909.549,698671882.071,639788400.891,64965504272.901,,,,,
14318,100.0,2.1,,,,World,2555,100.004,2.1,15282284980.574,800178245.838,732879943.162,74431714844.412,,,,,
14620,100.0,2.1,,,,World,2555,100.004,2.1,15727075671.537,823446842.411,754222799.746,76602362941.538,,,,,
14906,100.0,2.1,,,,World,2555,100.004,2.1,13401026390.729,701755575.403,642612662.351,65252207450.681,,,,,
14319,100.0,2.1,,,,World,2560,100.004,2.1,15349583283.25,803702099.378,736106910.34,74759476656.891,,,,,
14622,100.0,2.1,,,,World,2560,100.004,2.1,15796299714.202,827071507.844,757542898.6,76939520521.54,,,,,
14907,100.0,2.1,,,,World,2560,100.004,2.1,13460169303.781,704852741.184,645449074.801,65540174626.729,,,,,
14320,100.0,2.1,,,,World,2565,100.004,2.1,15417178472.288,807241517.936,739348112.058,75088684304.328,,,,,
14624,100.0,2.1,,,,World,2565,100.004,2.1,15865828323.446,830712050.078,760877239.6,77278162471.055,,,,,
14908,100.0,2.1,,,,World,2565,100.004,2.1,13519572970.164,707963508.117,648297363.959,65829413000.854,,,,,
14321,100.0,2.1,,,,World,2570,100.004,2.1,15485071878.166,810796588.606,742603827.789,75419343721.19,,,,,
14626,100.0,2.1,,,,World,2570,100.004,2.1,15935663133.925,834368613.968,764225888.532,77618296694.991,,,,,
14909,100.0,2.1,,,,World,2570,100.004,2.1,13579239114.321,711088060.241,651157859.85,66119930236.842,,,,,
14322,100.0,2.1,,,,World,2575,100.004,2.1,15553264638.983,814367357.43,745874114.013,75751460473.663,,,,,
14628,100.0,2.1,,,,World,2575,100.004,2.1,16005805859.361,838041345.343,767589232.168,77959930686.148,,,,,
14910,100.0,2.1,,,,World,2575,100.004,2.1,13639169314.713,714226523.78,654031148.967,66411732695.746,,,,,
14323,100.0,2.1,,,,World,2580,100.004,2.1,15621757882.4,817953856.543,749158852.213,76085040515.847,,,,,
14630,100.0,2.1,,,,World,2580,100.004,2.1,16076257972.536,841730329.358,770967644.221,78303070839.847,,,,,
14911,100.0,2.1,,,,World,2580,100.004,2.1,13699364689.527,717378924.094,656917584.094,66704825119.045,,,,,
14324,100.0,2.1,,,,World,2585,100.004,2.1,15690552886.73,821556135.892,752457929.113,76420090516.008,,,,,
14632,100.0,2.1,,,,World,2585,100.004,2.1,16147020657.673,845435592.337,774361229.267,78647722858.424,,,,,
14912,100.0,2.1,,,,World,2585,100.004,2.1,13759826029.527,720545234.732,659817085.612,66999211731.168,,,,,
14325,100.0,2.1,,,,World,2590,100.004,2.1,15759651093.509,825174273.915,755771378.05,76756617565.455,,,,,
14634,100.0,2.1,,,,World,2590,100.004,2.1,16218095020.742,849157151.75,777769843.561,78993892689.142,,,,,
14913,100.0,2.1,,,,World,2590,100.004,2.1,13820554178.646,723725460.067,662729340.379,67294897565.943,,,,,
14326,100.0,2.1,,,,World,2595,100.004,2.1,15829053989.375,828808364.03,759099375.288,77094628619.093,,,,,
14636,100.0,2.1,,,,World,2595,100.004,2.1,16289482328.93,852895062.564,781193320.064,79341587096.69,,,,,
14914,100.0,2.1,,,,World,2595,100.004,2.1,13881550298.334,726919676.67,665654154.264,67591888877.533,,,,,
14327,100.0,2.1,,,,World,2600,100.004,2.1,15898762978.116,832458493.279,762442122.613,77434130170.358,,,,,
14638,100.0,2.1,,,,World,2600,100.004,2.1,16361184071.43,856649422.641,784631668.464,79690813455.626,,,,,
14915,100.0,2.1,,,,World,2600,100.004,2.1,13942815820.74,730128007.315,668591635.967,67890192481.931,,,,,
14328,100.0,2.1,,,,World,2605,100.004,2.1,15968779348.782,836124731.498,765799732.68,77775128381.102,,,,,
14640,100.0,2.1,,,,World,2605,100.004,2.1,16433201825.607,860420341.993,788085087.584,80041579089.126,,,,,
14916,100.0,2.1,,,,World,2605,100.004,2.1,14004352192.088,733350562.178,671542093.66,68189814789.427,,,,,
14329,100.0,2.1,,,,World,2610,100.004,2.1,16039104347.599,839807136.595,769172208.304,78117629478.916,,,,,
14642,100.0,2.1,,,,World,2610,100.004,2.1,16505537080.016,864207909.5,791553817.158,80393890802.048,,,,,
14917,100.0,2.1,,,,World,2610,100.004,2.1,14066160660.607,736587402.045,674505787.331,68490761390.009,,,,,
14330,100.0,2.1,,,,World,2615,100.004,2.1,16109739275.89,843505767.663,772559513.61,78461640053.246,,,,,
14644,100.0,2.1,,,,World,2615,100.004,2.1,16578191172.358,868012185.097,795037985.08,80747754967.672,,,,,
14918,100.0,2.1,,,,World,2615,100.004,2.1,14128242275.321,739838549.482,677482770.649,68793037422.233,,,,,
14331,100.0,2.1,,,,World,2620,100.004,2.1,16180685529.943,847220693.829,775961662.04,78807167030.966,,,,,
14646,100.0,2.1,,,,World,2620,100.004,2.1,16651165372.374,871833217.89,798537578.841,81103177990.106,,,,,
14919,100.0,2.1,,,,World,2620,100.004,2.1,14190598054.153,743104029.406,680472935.428,69096648261.658,,,,,
14332,100.0,2.1,,,,World,2625,100.004,2.1,16251944561.732,850951993.293,779378747.861,79154217409.829,,,,,
14648,100.0,2.1,,,,World,2625,100.004,2.1,16724461011.424,875671069.041,802052540.243,81460166680.123,,,,,
14920,100.0,2.1,,,,World,2625,100.004,2.1,14253229148.131,746383900.036,683476181.461,69401599894.641,,,,,
14333,100.0,2.1,,,,World,2630,100.004,2.1,16323517807.164,854699746.118,782810907.566,79502798007.504,,,,,
14650,100.0,2.1,,,,World,2630,100.004,2.1,16798079540.221,879525819.285,805582879.582,81818728242.741,,,,,
14921,100.0,2.1,,,,World,2630,100.004,2.1,14316136866.706,749678250.782,686492546.169,69707898732.137,,,,,
14334,100.0,2.1,,,,World,2635,100.004,2.1,16395406645.716,858464028.078,786258256.003,79852915423.54,,,,,
14652,100.0,2.1,,,,World,2635,100.004,2.1,16872022479.925,883397558.599,809128710.073,82178869959.646,,,,,
14922,100.0,2.1,,,,World,2635,100.004,2.1,14379322571.319,752987175.322,689522194.73,70015551131.314,,,,,
14335,100.0,2.1,,,,World,2640,100.004,2.1,16467612417.792,862244909.889,789720852.862,80204576205.047,,,,,
14654,100.0,2.1,,,,World,2640,100.004,2.1,16946291328.451,887286371.066,812690189.879,82540598891.278,,,,,
14923,100.0,2.1,,,,World,2640,100.004,2.1,14442787551.911,756310746.753,692565306.61,70324563080.528,,,,,
14336,100.0,2.1,,,,World,2645,100.004,2.1,16540136474.818,866042460.657,793198719.686,80557787046.71,,,,,
14656,100.0,2.1,,,,World,2645,100.004,2.1,17020887509.638,891192328.882,816267438.723,82903921845.703,,,,,
14924,100.0,2.1,,,,World,2645,100.004,2.1,14506532992.054,759649014.624,695621972.979,70634940275.698,,,,,
14337,100.0,2.1,,,,World,2650,100.004,2.1,16612980215.789,869856751.512,796691883.47,80912554860.54,,,,,
14658,100.0,2.1,,,,World,2650,100.004,2.1,17095812399.798,895115498.278,819860503.655,83268845590.746,,,,,
14925,100.0,2.1,,,,World,2650,100.004,2.1,14570560033.699,763002021.911,698692187.734,70946688445.779,,,,,
14338,100.0,2.1,,,,World,2655,100.004,2.1,16686145083.832,873687856.617,800200407.028,81268886685.16,,,,,
14660,100.0,2.1,,,,World,2655,100.004,2.1,17171067394.421,899055949.284,823469392.371,83635377086.315,,,,,
14926,100.0,2.1,,,,World,2655,100.004,2.1,14634869867.876,766369824.151,701775920.971,71259813607.324,,,,,
14339,100.0,2.1,,,,World,2660,100.004,2.1,16759632533.42,877535851.791,803724385.165,81626789536.77,,,,,
14662,100.0,2.1,,,,World,2660,100.004,2.1,17246653951.333,903013759.916,827094132.517,84003523539.17,,,,,
14927,100.0,2.1,,,,World,2660,100.004,2.1,14699463771.056,769752494.799,704873197.841,71574322051.417,,,,,
14340,100.0,2.1,,,,World,2665,100.004,2.1,16833444000.046,881400812.801,807263917.003,81986270330.095,,,,,
14664,100.0,2.1,,,,World,2665,100.004,2.1,17322573578.732,906989012.53,830734802.402,84373292268.175,,,,,
14928,100.0,2.1,,,,World,2665,100.004,2.1,14764343068.014,773150115.271,707984116.559,71890220127.674,,,,,
14341,100.0,2.1,,,,World,2670,100.004,2.1,16907580895.844,885282814.808,810819081.251,82347335917.635,,,,,
14666,100.0,2.1,,,,World,2670,100.004,2.1,17398827788.86,910981787.507,834391513.638,84744690528.113,,,,,
14929,100.0,2.1,,,,World,2670,100.004,2.1,14829509066.726,776562760.834,711108802.749,72207514045.233,,,,,
14342,100.0,2.1,,,,World,2675,100.004,2.1,16982044629.402,889181932.851,814389933.002,82709993193.404,,,,,
14668,100.0,2.1,,,,World,2675,100.004,2.1,17475418062.729,914992160.625,838064370.223,85117725446.067,,,,,
14930,100.0,2.1,,,,World,2675,100.004,2.1,14894963024.811,779990494.568,714247350.387,72526209852.459,,,,,
14343,100.0,2.1,,,,World,2680,100.004,2.1,17056836629.25,893098242.353,817976519.72,83074249167.738,,,,,
14670,100.0,2.1,,,,World,2680,100.004,2.1,17552345853.13,919020205.666,841753442.925,85492404101.252,,,,,
14931,100.0,2.1,,,,World,2680,100.004,2.1,14960706168.992,783433372.592,717399800.698,72846313576.664,,,,,
14344,100.0,2.1,,,,World,2685,100.004,2.1,17131958351.883,897031819.068,821578899.676,83440110961.066,,,,,
14672,100.0,2.1,,,,World,2685,100.004,2.1,17629612615.871,923065998.707,845458776.874,85868733654.631,,,,,
14932,100.0,2.1,,,,World,2685,100.004,2.1,15026739740.886,786891454.026,720566168.874,73167831376.295,,,,,
14345,100.0,2.1,,,,World,2690,100.004,2.1,17207411271.276,900982738.79,825197148.04,83807585738.096,,,,,
14674,100.0,2.1,,,,World,2690,100.004,2.1,17707219837.704,927129619.666,849180418.881,86246721412.106,,,,,
14933,100.0,2.1,,,,World,2690,100.004,2.1,15093065026.038,790364806.698,723746487.178,73490769577.139,,,,,
14346,100.0,2.1,,,,World,2695,100.004,2.1,17283196862.026,904951077.424,828831348.82,84176680645.568,,,,,
14676,100.0,2.1,,,,World,2695,100.004,2.1,17785169038.489,931211150.137,852918437.565,86626374782.943,,,,,
14934,100.0,2.1,,,,World,2695,100.004,2.1,15159683345.558,793853504.927,726940825.742,73815134585.663,,,,,
14347,100.0,2.1,,,,World,2700,100.004,2.1,17359316590.629,908936911.524,832481582.241,84547402800.774,,,,,
14678,100.0,2.1,,,,World,2700,100.004,2.1,17863461751.061,935310670.216,856672921.244,87007701188.733,,,,,
14935,100.0,2.1,,,,World,2700,100.004,2.1,15226596024.743,797357622.843,730149278.4,74140932775.551,,,,,
14348,100.0,2.1,,,,World,2705,100.004,2.1,17435771919.912,912940318.733,836147918.342,84919759328.966,,,,,
14680,100.0,2.1,,,,World,2705,100.004,2.1,17942099500.033,939428257.54,860443960.312,87390708007.415,,,,,
14936,100.0,2.1,,,,World,2705,100.004,2.1,15293804369.186,800877229.52,733371932.119,74468170446.607,,,,,
14349,100.0,2.1,,,,World,2710,100.004,2.1,17512564320.304,916961377.578,839830420.149,85293757410.647,,,,,
14682,100.0,2.1,,,,World,2710,100.004,2.1,18021083797.26,943563989.218,864231632.226,87775402590.685,,,,,
14937,100.0,2.1,,,,World,2710,100.004,2.1,15361309666.587,804412389.42,736608848.317,74796853875.783,,,,,
14350,100.0,2.1,,,,World,2715,100.004,2.1,17589695277.732,921000166.695,843529151.567,85669404300.703,,,,,
14684,100.0,2.1,,,,World,2715,100.004,2.1,18100416154.253,947717944.45,868036000.977,88161792325.232,,,,,
14938,100.0,2.1,,,,World,2715,100.004,2.1,15429113207.691,807963166.65,739860069.003,75126989400.198,,,,,
14351,100.0,2.1,,,,World,2720,100.004,2.1,17667166292.86,925056764.179,847244182.759,86046707311.24,,,,,
14686,100.0,2.1,,,,World,2720,100.004,2.1,18180098097.726,951890205.257,871857128.134,88549884678.86,,,,,
14939,100.0,2.1,,,,World,2720,100.004,2.1,15497216305.338,811529628.799,743125637.76,75458583457.594,,,,,
14352,100.0,2.1,,,,World,2725,100.004,2.1,17744978874.28,929131247.667,850975589.613,86425673779.424,,,,,
14688,100.0,2.1,,,,World,2725,100.004,2.1,18260131174.849,956080854.814,875695083.535,88939687197.579,,,,,
14940,100.0,2.1,,,,World,2725,100.004,2.1,15565620296.378,815111847.419,746405615.487,75791642559.472,,,,,
14353,100.0,2.1,,,,World,2730,100.004,2.1,17823134532.334,933223695.125,854723449.311,86806311048.104,,,,,
14690,100.0,2.1,,,,World,2730,100.004,2.1,18340516946.129,960289975.148,879549946.749,89331207467.053,,,,,
14941,100.0,2.1,,,,World,2730,100.004,2.1,15634326528.31,818709895.498,749700079.141,76126173232.344,,,,,
14354,100.0,2.1,,,,World,2735,100.004,2.1,17901634778.148,937334185.652,858487836.452,87188626470.836,,,,,
14692,100.0,2.1,,,,World,2735,100.004,2.1,18421256974.528,964517646.39,883421800.26,89724453077.746,,,,,
14942,100.0,2.1,,,,World,2735,100.004,2.1,15703336344.666,822323844.611,753009107.911,76462181981.647,,,,,
14355,100.0,2.1,,,,World,2740,100.004,2.1,17980481127.348,941462799.616,862268822.491,87572627431.823,,,,,
14694,100.0,2.1,,,,World,2740,100.004,2.1,18502352820.657,968763948.131,887310722.123,90119431621.192,,,,,
14943,100.0,2.1,,,,World,2740,100.004,2.1,15772651081.367,825953764.077,756332770.604,76799675303.444,,,,,
14356,100.0,2.1,,,,World,2745,100.004,2.1,18059675104.473,945609618.022,866066477.897,87958321362.384,,,,,
14696,100.0,2.1,,,,World,2745,100.004,2.1,18583806046.664,973028961.482,891216784.491,90516150713.226,,,,,
14944,100.0,2.1,,,,World,2745,100.004,2.1,15842272074.839,829599722.327,759671124.222,77138659724.942,,,,,
14357,100.0,2.1,,,,World,2750,100.004,2.1,18139218244.598,949774721.678,869880874.579,88345715742.771,,,,,
14698,100.0,2.1,,,,World,2750,100.004,2.1,18665618223.655,977312769.939,895140057.899,90914618019.055,,,,,
14945,100.0,2.1,,,,World,2750,100.004,2.1,15912200672.944,833261788.913,763024222.589,77479141835.191,,,,,
14358,100.0,2.1,,,,World,2755,100.004,2.1,18219112091.697,953958190.866,873712086.663,88734818091.837,,,,,
14700,100.0,2.1,,,,World,2755,100.004,2.1,18747790935.695,981615458.398,899080616.212,91314841259.496,,,,,
14946,100.0,2.1,,,,World,2755,100.004,2.1,15982438239.268,836940035.409,766392126.014,77821128283.06,,,,,
14359,100.0,2.1,,,,World,2760,100.004,2.1,18299358195.9,958160105.748,877560189.618,89125635955.444,,,,,
14702,100.0,2.1,,,,World,2760,100.004,2.1,18830325777.881,985937111.372,903038537.752,91716828198.093,,,,,
14947,100.0,2.1,,,,World,2760,100.004,2.1,16052986148.663,840634534.761,769774903.966,78164625750.866,,,,,
14360,100.0,2.1,,,,World,2765,100.004,2.1,18379958112.031,962380547.118,881425258.986,89518176902.466,,,,,
14704,100.0,2.1,,,,World,2765,100.004,2.1,18913224351.5,990277812.014,907013902.447,92120586624.57,,,,,
14948,100.0,2.1,,,,World,2765,100.004,2.1,16123845779.457,844345359.954,773172630.069,78509640930.028,,,,,
14361,100.0,2.1,,,,World,2770,100.004,2.1,18460913400.163,966619596.865,885307369.829,89912448529.281,,,,,
14706,100.0,2.1,,,,World,2770,100.004,2.1,18996488261.067,994637642.718,911006788.453,92526124349.274,,,,,
14949,100.0,2.1,,,,World,2770,100.004,2.1,16195018509.342,848072583.218,776585375.041,78856180518.122,,,,,
14362,100.0,2.1,,,,World,2775,100.004,2.1,18542225627.199,970877337.804,889206597.011,90308458467.194,,,,,
14708,100.0,2.1,,,,World,2775,100.004,2.1,19080119115.332,999016686.606,915017271.438,92933449210.5,,,,,
14950,100.0,2.1,,,,World,2775,100.004,2.1,16266505717.519,851816276.261,780013203.678,79204251235.392,,,,,
14363,100.0,2.1,,,,World,2780,100.004,2.1,18623896367.992,975153853.079,893123015.714,90706214386.76,,,,,
14710,100.0,2.1,,,,World,2780,100.004,2.1,19164118530.499,1003415028.551,919045426.652,93342569085.332,,,,,
14951,100.0,2.1,,,,World,2780,100.004,2.1,16338308790.101,855576511.11,783456177.449,79553859843.506,,,,,
14364,100.0,2.1,,,,World,2785,100.004,2.1,18705927205.357,979449225.664,897056701.648,91105723997.027,,,,,
14712,100.0,2.1,,,,World,2785,100.004,2.1,19248488132.398,1007832754.937,923091331.364,93753491894.039,,,,,
14952,100.0,2.1,,,,World,2785,100.004,2.1,16410429123.763,859353360.757,786914359.422,79905013151.14,,,,,
14365,100.0,2.1,,,,World,2790,100.004,2.1,18788319729.373,983763538.347,901007730.947,91506995041.941,,,,,
14714,100.0,2.1,,,,World,2790,100.004,2.1,19333229555.971,1012269952.495,927155065.3,94166225596.09,,,,,
14953,100.0,2.1,,,,World,2790,100.004,2.1,16482868125.098,863146899.138,790387817.097,80257718004.804,,,,,
14366,100.0,2.1,,,,World,2795,100.004,2.1,18871075536.774,988096874.145,904976180.055,91910035297.449,,,,,
14716,100.0,2.1,,,,World,2795,100.004,2.1,19418344443.166,1016726707.316,931236709.003,94580778183.555,,,,,
14954,100.0,2.1,,,,World,2795,100.004,2.1,16555627207.139,866957200.637,793876621.33,80611981275.513,,,,,
14367,100.0,2.1,,,,World,2800,100.004,2.1,18954196230.865,992449316.772,908962125.807,92314852571.085,,,,,
14718,100.0,2.1,,,,World,2800,100.004,2.1,19503834441.479,1021203104.817,935336341.942,94997157678.565,,,,,
14955,100.0,2.1,,,,World,2800,100.004,2.1,16628707786.446,870784339.614,797380843.063,80967809852.94,,,,,
14368,100.0,2.1,,,,World,2805,100.004,2.1,19037683421.829,996820950.785,912965645.58,92721454703.5,,,,,
14720,100.0,2.1,,,,World,2805,100.004,2.1,19589701204.354,1025699230.588,939454042.196,95415372136.272,,,,,
14956,100.0,2.1,,,,World,2805,100.004,2.1,16702111282.997,874628390.314,800900550.948,81325210650.178,,,,,
14369,100.0,2.1,,,,World,2810,100.004,2.1,19121538727.034,1001211861.349,916986817.265,93129849570.287,,,,,
14722,100.0,2.1,,,,World,2810,100.004,2.1,19675946392.747,1030215171.283,943589887.806,95835429649.47,,,,,
14957,100.0,2.1,,,,World,2810,100.004,2.1,16775839122.363,878489427.155,804435811.547,81684190613.093,,,,,
14370,100.0,2.1,,,,World,2815,100.004,2.1,19205763771.119,1005622133.849,921025719.025,93540045082.956,,,,,
14724,100.0,2.1,,,,World,2815,100.004,2.1,19762571676.224,1034751014.842,947743958.369,96257338350.292,,,,,
14958,100.0,2.1,,,,World,2815,100.004,2.1,16849892737.971,882367525.064,807986691.391,82044756725.912,,,,,
14371,100.0,2.1,,,,World,2820,100.004,2.1,19290360185.942,1010051853.685,925082429.051,93952049188.98,,,,,
14726,100.0,2.1,,,,World,2820,100.004,2.1,19849578732.697,1039306849.948,951916335.363,96681106408.078,,,,,
14959,100.0,2.1,,,,World,2820,100.004,2.1,16924273571.643,886262759.595,811553258.826,82406916009.58,,,,,
14372,100.0,2.1,,,,World,2825,100.004,2.1,19375329610.577,1014501106.378,929157025.563,94365869871.43,,,,,
14728,100.0,2.1,,,,World,2825,100.004,2.1,19936969247.282,1043882765.266,956107101.054,97106742026.253,,,,,
14960,100.0,2.1,,,,World,2825,100.004,2.1,16998983072.412,890175206.791,815135584.249,82770675515.952,,,,,
14373,100.0,2.1,,,,World,2830,100.004,2.1,19460673691.392,1018969977.851,933249587.111,94781515148.628,,,,,
14730,100.0,2.1,,,,World,2830,100.004,2.1,20024744911.494,1048478849.133,960316337.108,97534253441.546,,,,,
14961,100.0,2.1,,,,World,2830,100.004,2.1,17074022694.955,894104942.959,818733738.914,83136042323.504,,,,,
14374,100.0,2.1,,,,World,2835,100.004,2.1,19546394082.132,1023458554.652,937360192.898,95198993073.955,,,,,
14732,100.0,2.1,,,,World,2835,100.004,2.1,20112907423.519,1053095189.863,964544124.18,97963648926.202,,,,,
14962,100.0,2.1,,,,World,2835,100.004,2.1,17149393899.0,898052044.551,822347793.578,83503023537.698,,,,,
14375,100.0,2.1,,,,World,2840,100.004,2.1,19632492443.886,1027966923.949,941488922.855,95618311735.804,,,,,
14734,100.0,2.1,,,,World,2840,100.004,2.1,20201458489.202,1057731876.349,968790542.757,98394936790.874,,,,,
14963,100.0,2.1,,,,World,2840,100.004,2.1,17225098149.973,902016588.226,825977818.104,83871626294.716,,,,,
14376,100.0,2.1,,,,World,2845,100.004,2.1,19718970444.98,1032495173.344,945635857.401,96039479257.775,,,,,
14736,100.0,2.1,,,,World,2845,100.004,2.1,20290399822.794,1062388998.419,973055674.372,98828125385.557,,,,,
14964,100.0,2.1,,,,World,2845,100.004,2.1,17301136920.095,905998650.993,829623882.107,84241857764.9,,,,,
14377,100.0,2.1,,,,World,2850,100.004,2.1,19805829760.923,1037043390.69,949801077.097,96462503799.142,,,,,
14738,100.0,2.1,,,,World,2850,100.004,2.1,20379733146.841,1067066646.703,977339602.113,99263223097.986,,,,,
14965,100.0,2.1,,,,World,2850,100.004,2.1,17377511688.982,909998310.318,833286055.883,84613725153.348,,,,,
14378,100.0,2.1,,,,World,2855,100.004,2.1,19893072074.516,1041611664.033,953984662.486,96887393555.517,,,,,
14740,100.0,2.1,,,,World,2855,100.004,2.1,20469460191.43,1071764912.192,981642410.055,99700238351.339,,,,,
14966,100.0,2.1,,,,World,2855,100.004,2.1,17454223943.417,914015644.12,836964410.83,84987235698.02,,,,,
14379,100.0,2.1,,,,World,2860,100.004,2.1,19980699076.062,1046200081.72,958186694.249,97314156759.349,,,,,
