figure,life_exp_max,tfr_scenario,converge_speed,start_converge_t,year,life_exp,fertility,fertility_t,population,births,deaths,years_lived,population_t,births_t,deaths_t,years_lived_t,location,age,life_years
main,100.0,1.0,very fast,,2135,86.05,1.286,,9189474049.717,317821047.04,597184182.297,44481690140.752,,,,,World,all,
main,100.0,1.0,very fast,,2135,86.05,1.286,,9189474049.717,317821047.04,597184182.297,44481690140.752,,,,,World,all,
main,100.0,1.0,very fast,,2140,86.602,1.224,,8910110914.461,284247656.896,590912569.564,43096568680.932,,,,,World,all,
main,100.0,1.0,very fast,,2140,86.602,1.224,,8910110914.461,284247656.896,590912569.564,43096568680.932,,,,,World,all,
main,100.0,1.0,very fast,,2145,87.16,1.166,,8603446001.792,252845159.951,581916766.948,41581992781.621,,,,,World,all,
main,100.0,1.0,very fast,,2145,87.16,1.166,,8603446001.792,252845159.951,581916766.948,41581992781.621,,,,,World,all,
main,100.0,1.0,very fast,,2150,87.727,1.113,,8274374394.795,224133675.31,570926328.672,39960373385.058,,,,,World,all,
main,100.0,1.0,very fast,,2150,87.727,1.113,,8274374394.795,224133675.31,570926328.672,39960373385.058,,,,,World,all,
main,100.0,1.0,very fast,,2155,88.303,1.071,,7927581741.433,199389820.797,559686375.358,38250586843.497,,,,,World,all,
main,100.0,1.0,very fast,,2155,88.303,1.071,,7927581741.433,199389820.797,559686375.358,38250586843.497,,,,,World,all,
main,100.0,1.0,very fast,,2160,88.89,1.039,,7567285186.872,177213210.916,548993299.393,36471910749.41,,,,,World,all,
main,100.0,1.0,very fast,,2160,88.89,1.039,,7567285186.872,177213210.916,548993299.393,36471910749.41,,,,,World,all,
main,100.0,1.0,very fast,,2165,89.487,1.017,,7195505098.396,157468125.469,537881936.323,34637255236.721,,,,,World,all,
main,100.0,1.0,very fast,,2165,89.487,1.017,,7195505098.396,157468125.469,537881936.323,34637255236.721,,,,,World,all,
main,100.0,1.0,very fast,,2170,90.078,1.003,,6815091287.541,139683427.749,527242425.234,32759123386.993,,,,,World,all,
main,100.0,1.0,very fast,,2170,90.078,1.003,,6815091287.541,139683427.749,527242425.234,32759123386.993,,,,,World,all,
main,100.0,1.0,very fast,,2175,90.674,1.0,,6427532290.056,124354471.49,515078209.776,30848559974.576,,,,,World,all,
main,100.0,1.0,very fast,,2175,90.674,1.0,,6427532290.056,124354471.49,515078209.776,30848559974.576,,,,,World,all,
main,100.0,1.0,very fast,,2180,91.268,1.0,,6036808551.771,110614840.023,502084653.671,28924724233.975,,,,,World,all,
main,100.0,1.0,very fast,,2180,91.268,1.0,,6036808551.771,110614840.023,502084653.671,28924724233.975,,,,,World,all,
main,100.0,1.0,very fast,,2185,91.857,1.0,,5645338738.123,98345049.314,488406053.37,26998852448.925,,,,,World,all,
main,100.0,1.0,very fast,,2185,91.857,1.0,,5645338738.123,98345049.314,488406053.37,26998852448.925,,,,,World,all,
main,100.0,1.0,very fast,,2190,92.437,1.0,,5255277734.067,87488080.517,473819926.09,25082315394.233,,,,,World,all,
main,100.0,1.0,very fast,,2190,92.437,1.0,,5255277734.067,87488080.517,473819926.09,25082315394.233,,,,,World,all,
main,100.0,1.0,very fast,,2195,93.001,1.0,,4868945888.494,77843432.56,457162168.177,23189745570.85,,,,,World,all,
main,100.0,1.0,very fast,,2195,93.001,1.0,,4868945888.494,77843432.56,457162168.177,23189745570.85,,,,,World,all,
main,100.0,1.0,very fast,,2200,93.553,1.0,,4489627152.877,69230221.09,436955754.179,21341812515.185,,,,,World,all,
main,100.0,1.0,very fast,,2200,93.553,1.0,,4489627152.877,69230221.09,436955754.179,21341812515.185,,,,,World,all,
main,100.0,1.0,very fast,,2205,94.048,1.0,,4121901619.788,61547412.099,414888638.806,19558315642.44,,,,,World,all,
main,100.0,1.0,very fast,,2205,94.048,1.0,,4121901619.788,61547412.099,414888638.806,19558315642.44,,,,,World,all,
main,100.0,1.0,very fast,,2210,94.523,1.0,,3768560393.081,54718574.439,390188460.331,17851862714.234,,,,,World,all,
main,100.0,1.0,very fast,,2210,94.523,1.0,,3768560393.081,54718574.439,390188460.331,17851862714.234,,,,,World,all,
main,100.0,1.0,very fast,,2215,94.991,1.0,,3433090507.189,48662823.396,364311318.993,16238132618.402,,,,,World,all,
main,100.0,1.0,very fast,,2215,94.991,1.0,,3433090507.189,48662823.396,364311318.993,16238132618.402,,,,,World,all,
main,100.0,1.0,very fast,,2220,95.423,1.0,,3117442011.592,43296020.312,338976919.708,14722499543.887,,,,,World,all,
main,100.0,1.0,very fast,,2220,95.423,1.0,,3117442011.592,43296020.312,338976919.708,14722499543.887,,,,,World,all,
main,100.0,1.0,very fast,,2225,95.822,1.0,,2821761112.196,38530289.995,313361173.947,13307239104.036,,,,,World,all,
main,100.0,1.0,very fast,,2225,95.822,1.0,,2821761112.196,38530289.995,313361173.947,13307239104.036,,,,,World,all,
main,100.0,1.0,very fast,,2230,96.183,1.0,,2546930228.244,34283187.854,287801531.005,11996572640.644,,,,,World,all,
main,100.0,1.0,very fast,,2230,96.183,1.0,,2546930228.244,34283187.854,287801531.005,11996572640.644,,,,,World,all,
main,100.0,1.0,very fast,,2235,96.515,1.0,,2293411885.093,30491458.009,261975519.913,10793564825.321,,,,,World,all,
main,100.0,1.0,very fast,,2235,96.515,1.0,,2293411885.093,30491458.009,261975519.913,10793564825.321,,,,,World,all,
main,100.0,1.0,very fast,,2240,96.834,1.0,,2061927823.19,27112022.466,236271116.657,9700607484.219,,,,,World,all,
main,100.0,1.0,very fast,,2240,96.834,1.0,,2061927823.19,27112022.466,236271116.657,9700607484.219,,,,,World,all,
main,100.0,1.0,very fast,,2245,97.141,1.0,,1852768728.999,24109883.043,211978807.73,8715831564.634,,,,,World,all,
main,100.0,1.0,very fast,,2245,97.141,1.0,,1852768728.999,24109883.043,211978807.73,8715831564.634,,,,,World,all,
main,100.0,1.0,very fast,,2250,97.431,1.0,,1664899804.312,21447909.916,190095596.048,7831527920.416,,,,,World,all,
main,100.0,1.0,very fast,,2250,97.431,1.0,,1664899804.312,21447909.916,190095596.048,7831527920.416,,,,,World,all,
main,100.0,1.0,very fast,,2255,97.694,1.0,,1496252118.179,19085478.678,171153398.679,7036027459.938,,,,,World,all,
main,100.0,1.0,very fast,,2255,97.694,1.0,,1496252118.179,19085478.678,171153398.679,7036027459.938,,,,,World,all,
main,100.0,1.0,very fast,,2260,97.94,1.0,,1344184198.179,16983393.009,154545496.874,6317679516.934,,,,,World,all,
main,100.0,1.0,very fast,,2260,97.94,1.0,,1344184198.179,16983393.009,154545496.874,6317679516.934,,,,,World,all,
main,100.0,1.0,very fast,,2265,98.172,1.0,,1206622094.313,15109179.206,139451189.181,5668169751.963,,,,,World,all,
main,100.0,1.0,very fast,,2265,98.172,1.0,,1206622094.313,15109179.206,139451189.181,5668169751.963,,,,,World,all,
main,100.0,1.0,very fast,,2270,98.37,1.0,,1082280084.338,13438392.0,125743338.891,5081316925.501,,,,,World,all,
main,100.0,1.0,very fast,,2270,98.37,1.0,,1082280084.338,13438392.0,125743338.891,5081316925.501,,,,,World,all,
main,100.0,1.0,very fast,,2275,98.557,1.0,,969975137.447,11951767.425,112960003.563,4552464395.167,,,,,World,all,
main,100.0,1.0,very fast,,2275,98.557,1.0,,969975137.447,11951767.425,112960003.563,4552464395.167,,,,,World,all,
main,100.0,1.0,very fast,,2280,98.743,1.0,,868966901.309,10631415.922,101254883.815,4077481816.678,,,,,World,all,
main,100.0,1.0,very fast,,2280,98.743,1.0,,868966901.309,10631415.922,101254883.815,4077481816.678,,,,,World,all,
main,100.0,1.0,very fast,,2285,98.93,1.0,,778343433.417,9459063.807,90750594.155,3651429039.127,,,,,World,all,
main,100.0,1.0,very fast,,2285,98.93,1.0,,778343433.417,9459063.807,90750594.155,3651429039.127,,,,,World,all,
main,100.0,1.0,very fast,,2290,99.107,1.0,,697051903.07,8416805.731,81457691.996,3268960798.865,,,,,World,all,
main,100.0,1.0,very fast,,2290,99.107,1.0,,697051903.07,8416805.731,81457691.996,3268960798.865,,,,,World,all,
main,100.0,1.0,very fast,,2295,99.268,1.0,,624011016.805,7488774.85,73161824.757,2925280103.376,,,,,World,all,
main,100.0,1.0,very fast,,2295,99.268,1.0,,624011016.805,7488774.85,73161824.757,2925280103.376,,,,,World,all,
main,100.0,1.0,very fast,,2300,99.391,1.0,,558337966.899,6662005.834,65758454.506,2616151904.506,,,,,World,all,
main,100.0,1.0,very fast,,2300,99.391,1.0,,558337966.899,6662005.834,65758454.506,2616151904.506,,,,,World,all,
main,100.0,1.0,very fast,,2305,99.481,1.0,,499241518.227,5925979.372,59028778.709,2338267478.181,,,,,World,all,
main,100.0,1.0,very fast,,2305,99.481,1.0,,499241518.227,5925979.372,59028778.709,2338267478.181,,,,,World,all,
main,100.0,1.0,very fast,,2310,99.559,1.0,,446138718.891,5271509.396,52907810.861,2088838061.679,,,,,World,all,
main,100.0,1.0,very fast,,2310,99.559,1.0,,446138718.891,5271509.396,52907810.861,2088838061.679,,,,,World,all,
main,100.0,1.0,very fast,,2315,99.635,1.0,,398502417.426,4689916.146,47364400.18,1865277698.874,,,,,World,all,
main,100.0,1.0,very fast,,2315,99.635,1.0,,398502417.426,4689916.146,47364400.18,1865277698.874,,,,,World,all,
main,100.0,1.0,very fast,,2320,99.702,1.0,,355827933.392,4172904.008,42394024.596,1665069679.31,,,,,World,all,
main,100.0,1.0,very fast,,2320,99.702,1.0,,355827933.392,4172904.008,42394024.596,1665069679.31,,,,,World,all,
main,100.0,1.0,very fast,,2325,99.766,1.0,,317606812.804,3712901.94,37932728.851,1485824449.139,,,,,World,all,
main,100.0,1.0,very fast,,2325,99.766,1.0,,317606812.804,3712901.94,37932728.851,1485824449.139,,,,,World,all,
main,100.0,1.0,very fast,,2330,99.821,1.0,,283386985.893,3303374.185,33945269.978,1325326464.45,,,,,World,all,
main,100.0,1.0,very fast,,2330,99.821,1.0,,283386985.893,3303374.185,33945269.978,1325326464.45,,,,,World,all,
main,100.0,1.0,very fast,,2335,99.867,1.0,,252745090.099,2938812.239,30330699.368,1181791799.876,,,,,World,all,
main,100.0,1.0,very fast,,2335,99.867,1.0,,252745090.099,2938812.239,30330699.368,1181791799.876,,,,,World,all,
main,100.0,1.0,very fast,,2340,99.915,1.0,,225353202.971,2614464.853,27077306.504,1053545529.395,,,,,World,all,
main,100.0,1.0,very fast,,2340,99.915,1.0,,225353202.971,2614464.853,27077306.504,1053545529.395,,,,,World,all,
main,100.0,1.0,very fast,,2345,99.959,1.0,,200890361.319,2326043.79,24173151.127,939014477.241,,,,,World,all,
main,100.0,1.0,very fast,,2345,99.959,1.0,,200890361.319,2326043.79,24173151.127,939014477.241,,,,,World,all,
main,100.0,1.0,very fast,,2350,99.975,1.0,,179043253.982,2069582.781,21605438.095,836676800.52,,,,,World,all,
main,100.0,1.0,very fast,,2350,99.975,1.0,,179043253.982,2069582.781,21605438.095,836676800.52,,,,,World,all,
main,100.0,1.0,very fast,,2355,99.982,1.0,,159507398.668,1841455.994,19298486.016,745218288.962,,,,,World,all,
main,100.0,1.0,very fast,,2355,99.982,1.0,,159507398.668,1841455.994,19298486.016,745218288.962,,,,,World,all,
main,100.0,1.0,very fast,,2360,99.989,1.0,,142050368.647,1638446.974,17218956.138,663553699.059,,,,,World,all,
main,100.0,1.0,very fast,,2360,99.989,1.0,,142050368.647,1638446.974,17218956.138,663553699.059,,,,,World,all,
main,100.0,1.0,very fast,,2365,99.992,1.0,,126469859.483,1457765.11,15353125.645,590701715.493,,,,,World,all,
main,100.0,1.0,very fast,,2365,99.992,1.0,,126469859.483,1457765.11,15353125.645,590701715.493,,,,,World,all,
main,100.0,1.0,very fast,,2370,99.994,1.0,,112574498.949,1296986.158,13679364.235,525759235.512,,,,,World,all,
main,100.0,1.0,very fast,,2370,99.994,1.0,,112574498.949,1296986.158,13679364.235,525759235.512,,,,,World,all,
main,100.0,1.0,very fast,,2375,99.997,1.0,,100192120.872,1153961.111,12181257.812,467908889.237,,,,,World,all,
main,100.0,1.0,very fast,,2375,99.997,1.0,,100192120.872,1153961.111,12181257.812,467908889.237,,,,,World,all,
main,100.0,1.0,very fast,,2380,99.999,1.0,,89164824.171,1026747.978,10844695.775,416397815.371,,,,,World,all,
main,100.0,1.0,very fast,,2380,99.999,1.0,,89164824.171,1026747.978,10844695.775,416397815.371,,,,,World,all,
main,100.0,1.0,very fast,,2385,100.002,1.0,,79346876.373,913587.069,9653987.22,370539277.233,,,,,World,all,
main,100.0,1.0,very fast,,2385,100.002,1.0,,79346876.373,913587.069,9653987.22,370539277.233,,,,,World,all,
main,100.0,1.0,very fast,,2390,100.005,1.0,,70606476.222,812903.264,8593543.762,329715784.456,,,,,World,all,
main,100.0,1.0,very fast,,2390,100.005,1.0,,70606476.222,812903.264,8593543.762,329715784.456,,,,,World,all,
main,100.0,1.0,very fast,,2395,100.004,1.0,,62825835.724,723307.011,7649018.689,293377518.14,,,,,World,all,
main,100.0,1.0,very fast,,2395,100.004,1.0,,62825835.724,723307.011,7649018.689,293377518.14,,,,,World,all,
main,100.0,1.0,very fast,,2400,100.004,1.0,,55900124.047,643578.875,6807014.084,261035351.743,,,,,World,all,
main,100.0,1.0,very fast,,2400,100.004,1.0,,55900124.047,643578.875,6807014.084,261035351.743,,,,,World,all,
main,100.0,1.0,very fast,,2405,100.005,1.0,,49736688.838,572641.718,6056786.797,232255173.782,,,,,World,all,
main,100.0,1.0,very fast,,2405,100.005,1.0,,49736688.838,572641.718,6056786.797,232255173.782,,,,,World,all,
main,100.0,1.0,very fast,,2410,100.005,1.0,,44252543.759,509533.633,5388955.651,206647613.532,,,,,World,all,
main,100.0,1.0,very fast,,2410,100.005,1.0,,44252543.759,509533.633,5388955.651,206647613.532,,,,,World,all,
main,100.0,1.0,very fast,,2415,100.005,1.0,,39373121.741,453390.715,4794863.528,183863428.272,,,,,World,all,
main,100.0,1.0,very fast,,2415,100.005,1.0,,39373121.741,453390.715,4794863.528,183863428.272,,,,,World,all,
main,100.0,1.0,very fast,,2420,100.005,1.0,,35031648.928,403439.361,4266396.223,163590795.975,,,,,World,all,
main,100.0,1.0,very fast,,2420,100.005,1.0,,35031648.928,403439.361,4266396.223,163590795.975,,,,,World,all,
main,100.0,1.0,very fast,,2425,100.005,1.0,,31168692.066,358991.981,3796136.824,145552640.739,,,,,World,all,
main,100.0,1.0,very fast,,2425,100.005,1.0,,31168692.066,358991.981,3796136.824,145552640.739,,,,,World,all,
main,100.0,1.0,very fast,,2430,100.005,1.0,,27731547.222,319440.632,3377543.672,129503146.019,,,,,World,all,
main,100.0,1.0,very fast,,2430,100.005,1.0,,27731547.222,319440.632,3377543.672,129503146.019,,,,,World,all,
main,100.0,1.0,very fast,,2435,100.005,1.0,,24673444.182,284247.465,3004953.313,115223818.379,,,,,World,all,
main,100.0,1.0,very fast,,2435,100.005,1.0,,24673444.182,284247.465,3004953.313,115223818.379,,,,,World,all,
main,100.0,1.0,very fast,,2440,100.005,1.0,,21952738.334,252934.31,2673418.968,102519893.917,,,,,World,all,
main,100.0,1.0,very fast,,2440,100.005,1.0,,21952738.334,252934.31,2673418.968,102519893.917,,,,,World,all,
main,100.0,1.0,very fast,,2445,100.005,1.0,,19532253.676,225074.159,2378515.2,91217556.846,,,,,World,all,
main,100.0,1.0,very fast,,2445,100.005,1.0,,19532253.676,225074.159,2378515.2,91217556.846,,,,,World,all,
main,100.0,1.0,very fast,,2450,100.005,1.0,,17378812.636,200285.464,2116219.831,81161877.672,,,,,World,all,
main,100.0,1.0,very fast,,2450,100.005,1.0,,17378812.636,200285.464,2116219.831,81161877.672,,,,,World,all,
main,100.0,1.0,very fast,,2455,100.005,1.0,,15462878.268,178228.29,1882890.392,72215075.539,,,,,World,all,
main,100.0,1.0,very fast,,2455,100.005,1.0,,15462878.268,178228.29,1882890.392,72215075.539,,,,,World,all,
main,100.0,1.0,very fast,,2460,100.005,1.0,,13758216.166,158600.817,1675280.531,64254791.248,,,,,World,all,
main,100.0,1.0,very fast,,2460,100.005,1.0,,13758216.166,158600.817,1675280.531,64254791.248,,,,,World,all,
main,100.0,1.0,very fast,,2465,100.005,1.0,,12241536.452,141135.373,1490536.275,57172322.489,,,,,World,all,
main,100.0,1.0,very fast,,2465,100.005,1.0,,12241536.452,141135.373,1490536.275,57172322.489,,,,,World,all,
main,100.0,1.0,very fast,,2470,100.005,1.0,,10892135.55,125594.203,1326152.35,50870959.909,,,,,World,all,
main,100.0,1.0,very fast,,2470,100.005,1.0,,10892135.55,125594.203,1326152.35,50870959.909,,,,,World,all,
main,100.0,1.0,very fast,,2475,100.005,1.0,,9691577.402,111765.59,1179908.418,45264564.59,,,,,World,all,
main,100.0,1.0,very fast,,2475,100.005,1.0,,9691577.402,111765.59,1179908.418,45264564.59,,,,,World,all,
main,100.0,1.0,very fast,,2480,100.005,1.0,,8623434.574,99460.754,1049815.315,40276412.58,,,,,World,all,
main,100.0,1.0,very fast,,2480,100.005,1.0,,8623434.574,99460.754,1049815.315,40276412.58,,,,,World,all,
main,100.0,1.0,very fast,,2485,100.005,1.0,,7673080.013,88511.474,934085.49,35838228.889,,,,,World,all,
main,100.0,1.0,very fast,,2485,100.005,1.0,,7673080.013,88511.474,934085.49,35838228.889,,,,,World,all,
main,100.0,1.0,very fast,,2490,100.005,1.0,,6827505.997,78768.114,831121.239,31889314.127,,,,,World,all,
main,100.0,1.0,very fast,,2490,100.005,1.0,,6827505.997,78768.114,831121.239,31889314.127,,,,,World,all,
main,100.0,1.0,very fast,,2495,100.005,1.0,,6075152.872,70097.722,739505.762,28375715.745,,,,,World,all,
main,100.0,1.0,very fast,,2495,100.005,1.0,,6075152.872,70097.722,739505.762,28375715.745,,,,,World,all,
main,100.0,1.0,very fast,,2500,100.005,1.0,,5405744.832,62382.16,657987.429,25249452.842,,,,,World,all,
main,100.0,1.0,very fast,,2500,100.005,1.0,,5405744.832,62382.16,657987.429,25249452.842,,,,,World,all,
main,100.0,1.0,very fast,,2505,100.005,1.0,,4810139.563,55516.336,585457.799,22467824.915,,,,,World,all,
main,100.0,1.0,very fast,,2505,100.005,1.0,,4810139.563,55516.336,585457.799,22467824.915,,,,,World,all,
main,100.0,1.0,very fast,,2510,100.005,1.0,,4280198.1,49406.667,520929.787,19992819.279,,,,,World,all,
main,100.0,1.0,very fast,,2510,100.005,1.0,,4280198.1,49406.667,520929.787,19992819.279,,,,,World,all,
main,100.0,1.0,very fast,,2515,100.005,1.0,,3808674.979,43969.804,463521.202,17790605.021,,,,,World,all,
main,100.0,1.0,very fast,,2515,100.005,1.0,,3808674.979,43969.804,463521.202,17790605.021,,,,,World,all,
main,100.0,1.0,very fast,,2520,100.005,1.0,,3389123.582,39131.563,412444.197,15831087.787,,,,,World,all,
main,100.0,1.0,very fast,,2520,100.005,1.0,,3389123.582,39131.563,412444.197,15831087.787,,,,,World,all,
main,100.0,1.0,very fast,,2525,100.005,1.0,,3015810.949,34825.963,366997.711,14087504.886,,,,,World,all,
main,100.0,1.0,very fast,,2525,100.005,1.0,,3015810.949,34825.963,366997.711,14087504.886,,,,,World,all,
main,100.0,1.0,very fast,,2530,100.005,1.0,,2683639.2,30994.336,326559.816,12536054.052,,,,,World,all,
main,100.0,1.0,very fast,,2530,100.005,1.0,,2683639.2,30994.336,326559.816,12536054.052,,,,,World,all,
main,100.0,1.0,very fast,,2535,100.005,1.0,,2388073.72,27584.501,290578.91,11155558.769,,,,,World,all,
main,100.0,1.0,very fast,,2535,100.005,1.0,,2388073.72,27584.501,290578.91,11155558.769,,,,,World,all,
main,100.0,1.0,very fast,,2540,100.005,1.0,,2125079.311,24550.022,258564.688,9927173.531,,,,,World,all,
main,100.0,1.0,very fast,,2540,100.005,1.0,,2125079.311,24550.022,258564.688,9927173.531,,,,,World,all,
main,100.0,1.0,very fast,,2545,100.005,1.0,,1891064.645,21849.558,230080.269,8834127.095,,,,,World,all,
main,100.0,1.0,very fast,,2545,100.005,1.0,,1891064.645,21849.558,230080.269,8834127.095,,,,,World,all,
main,100.0,1.0,very fast,,2550,100.005,1.0,,1682833.935,19446.315,204736.101,7861497.145,,,,,World,all,
main,100.0,1.0,very fast,,2550,100.005,1.0,,1682833.935,19446.315,204736.101,7861497.145,,,,,World,all,
main,100.0,1.0,very fast,,2555,100.005,1.0,,1497544.149,17307.551,182185.252,6996009.158,,,,,World,all,
main,100.0,1.0,very fast,,2555,100.005,1.0,,1497544.149,17307.551,182185.252,6996009.158,,,,,World,all,
main,100.0,1.0,very fast,,2560,100.005,1.0,,1332666.448,15404.14,162119.292,6225854.944,,,,,World,all,
main,100.0,1.0,very fast,,2560,100.005,1.0,,1332666.448,15404.14,162119.292,6225854.944,,,,,World,all,
main,100.0,1.0,very fast,,2565,100.005,1.0,,1185951.296,13710.173,144264.252,5540529.37,,,,,World,all,
main,100.0,1.0,very fast,,2565,100.005,1.0,,1185951.296,13710.173,144264.252,5540529.37,,,,,World,all,
main,100.0,1.0,very fast,,2570,100.005,1.0,,1055397.217,12202.595,128376.64,4930685.006,,,,,World,all,
main,100.0,1.0,very fast,,2570,100.005,1.0,,1055397.217,12202.595,128376.64,4930685.006,,,,,World,all,
main,100.0,1.0,very fast,,2575,100.005,1.0,,939223.171,10860.889,114239.778,4388003.904,,,,,World,all,
main,100.0,1.0,very fast,,2575,100.005,1.0,,939223.171,10860.889,114239.778,4388003.904,,,,,World,all,
